"General Note","Genre","Author Id","Work Id","work_name","Edition Details","binding_book","volume","Edition Id","more_information","Type","Manually changed"
"","פרוזה","491","11482","אֲחָיוֹת","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11483","מַעֲשִׂים טוֹבִים","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11484","הַצָּלַת נֶפֶשׁ","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11485","הַחִידָה","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11486","הַצִּפּוֹר הַפְּצוּעָה","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11487","הַמִּשְׁחָה הַנִּפְלָאָה","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11488","בִּשְׂדֵרוֹת רוֹטְשִׁילְד","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11489","הַנַּעַר הָאַמִּיץ","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11490","הָאֶפְרֹחַ וְהֶחָתוּל הַשָּׁחוֹר","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11491","מַעֲשֶׂה בִּקְלִפַּת בַּנָּנָה","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11492","תְּרוּפַת הַדּוֹד","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11493","לֶקַח טוֹב","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11494","רָמִי וְכַלְבּוֹ","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11495","תֻּכִּי מְגַלָּה סוֹד","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11496","חֹסֶר זְהִירוּת","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11497","הַשִּׁמְשָׁה הַשְּׁבוּרָה","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11498","אֶפְרֹחִים","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11499","הֲשָׁבַת אֲבֵדָה","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11500","הַבְהֲבָה וּמְיָאָה","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11501","מְחוֹל הַפַּרְפָּרִים","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11502","בְּעֶרֶב פֶּסַח","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11503","סַבְלָנוּת","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11504","לִכְבוֹד רַבִּי שִׁמְעוֹן בַּר יוֹחַאי","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11505","חֲבֵרִים","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11506","לֶלָה","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11507","גָּדִי כּוֹתֵב אֶת שְׁמוֹ","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11508","גַּם הִיא רוֹצָה לְשַׂחֵק","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11509","עָוֶל","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11510","הַזְּבוּבָה הָעֲזוּבָה","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11511","לִילִי וְהַשּׁוֹטֵר","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11512","גַּבִּי הוֹרֵס הַקִּנִּים","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11513","תַּאֲבוֹנָהּ שֶׁל נָעֳמִי הַקְּטַנָּה","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11514","פְּזִיזָה","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11515","הָעִלֶּגֶת","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11516","חַד גַּדְיָא","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11517","שִׁנּוּי הַשֵּׁם","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11518","בְּלַ""ג בָּעֹמֶר","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","491","11519","בַּמַּחְלְקָה","הוצאת ""אמנות"", תל אביב; תש""ו","מרגניות: ספורים לפעוטות","","491-1","תל אביב: אמנות, תש""ו","סיפור","false"
"","פרוזה","479","11693","עלמה בקצה הכפר","תל אביב: זמורה-ביתן; 1991","","","","תל אביב: זמורה-ביתן, 1991.","ספר","false"
"","פרוזה","479","11694","נשף חברים","תל אביב: שלגי; 1993","","","","תל-אביב: שלגי, תשנ""ג 1993 ‬","ספר","false"
"","פרוזה","479","11695","תופס הגלים","רמת גן: נירם; 1998","","","","רמת-גן: נירם, תשנ""ח 1998.","ספר","false"
"","פרוזה","504","11696","בַּיָּעַר","תל אביב: שטיבל; תרפ""ב","אור ואד: סיפורים","","504-1","תל אביב: שטיבל, תרפ""ב","סיפור","false"
"","פרוזה","504","11697","לֵילוֹת שִמּוּרִים","תל אביב: שטיבל; תרפ""ב","אור ואד: סיפורים","","504-1","תל אביב: שטיבל, תרפ""ב","סיפור","false"
"","פרוזה","504","11698","בְּתַעְתּוּעֵי כְרָך","תל אביב: שטיבל; תרפ""ב","אור ואד: סיפורים","","504-1","תל אביב: שטיבל, תרפ""ב","סיפור","false"
"","פרוזה","504","11699","סַנְוֵרִים","תל אביב: שטיבל; תרפ""ב","אור ואד: סיפורים","","504-1","תל אביב: שטיבל, תרפ""ב","סיפור","false"
"","פרוזה","504","11700","בֵּית הַיֵּינָן","תל אביב: שטיבל; תרפ""ב","אור ואד: סיפורים","","504-1","תל אביב: שטיבל, תרפ""ב","סיפור","false"
"","פרוזה","504","11701","סְתָו","תל אביב: שטיבל; תרפ""ב","אור ואד: סיפורים","","504-1","תל אביב: שטיבל, תרפ""ב","סיפור","false"
"","פרוזה","504","11702","עַל שְׂפַת יָם","תל אביב: שטיבל; תרפ""ב","אור ואד: סיפורים","","504-1","תל אביב: שטיבל, תרפ""ב","סיפור","false"
"","פרוזה","504","11703","בְּסִבְכֵי גוֹרָל","תל אביב: שטיבל; תרפ""ב","אור ואד: סיפורים","","504-1","תל אביב: שטיבל, תרפ""ב","סיפור","false"
"","פרוזה","504","11704","שִׁמְעוֹן","תל אביב: שטיבל; תרפ""ב","אור ואד: סיפורים","","504-1","תל אביב: שטיבל, תרפ""ב","סיפור","false"
"","פרוזה","504","11705","שִׁדָּפוֹן","תל אביב: שטיבל; תרפ""ב","אור ואד: סיפורים","","504-1","תל אביב: שטיבל, תרפ""ב","סיפור","false"
"","פרוזה","504","11706","חַנְקָה","תל אביב: שטיבל; תרפ""ב","אור ואד: סיפורים","","504-1","תל אביב: שטיבל, תרפ""ב","סיפור","false"
"","פרוזה","504","11707","הָרַב הַצָּעִיר","תל אביב: שטיבל; תרפ""ב","אור ואד: סיפורים","","504-1","תל אביב: שטיבל, תרפ""ב","סיפור","false"
"","פרוזה","504","11708","שֶׁלֶג","תל אביב: שטיבל; תרפ""ב","אור ואד: סיפורים","","504-1","תל אביב: שטיבל, תרפ""ב","סיפור","false"
"","פרוזה","504","11709","חֲתוּנָה","תל אביב: שטיבל; תרפ""ב","אור ואד: סיפורים","","504-1","תל אביב: שטיבל, תרפ""ב","סיפור","false"
"","פרוזה","504","11710","יְהוּדִיָּה","תל אביב: שטיבל; תרפ""ב","אור ואד: סיפורים","","504-1","תל אביב: שטיבל, תרפ""ב","סיפור","false"
"","פרוזה","504","11711","בִּנְוֵה סָבָא","תל אביב: שטיבל; תרפ""ב","אור ואד: סיפורים","","504-1","תל אביב: שטיבל, תרפ""ב","סיפור","false"
"","פרוזה","504","11712","הַנִּסָּיוֹן","תל אביב: שטיבל; תרפ""ב","אור ואד: סיפורים","","504-1","תל אביב: שטיבל, תרפ""ב","סיפור","false"
"","פרוזה","504","11764","נדודי עמשי השומר","ירושלים, תל אביב: מצפה; תר""ץ 1929","","","","ירושלים, תל אביב: מצפה, תר""ץ 1929","ספר","false"
"","פרוזה","505","11765","הַרְפַּתְקָאוֹת יוּבַל","ישראל: משרד הבטחון; תשס""ח 2007","","","","","ספר","false"
